"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_3","FWB1_4","FWB1_5","FWB1_6","FWB2_1","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_1","FS1_2","FS1_3","FS1_4","FS1_5","FS1_6","FS1_7","FS2_1","FS2_2","FS2_3","SUBKNOWL1","ACT1_1","ACT1_2","FINGOALS","PROPPLAN_1","PROPPLAN_2","PROPPLAN_3","PROPPLAN_4","MANAGE1_1","MANAGE1_2","MANAGE1_3","MANAGE1_4","SAVEHABIT","FRUGALITY","AUTOMATED_1","AUTOMATED_2","ASK1_1","ASK1_2","SUBNUMERACY2","SUBNUMERACY1","CHANGEABLE","GOALCONF","LMscore"
"0",1.79197776690125,2.60401111654937,5.18796665035188,5.79197776690125,6.60401111654937,25.5638999510556,1,2.20802223309875,4.20802223309875,1.60401111654937,5,5,5,1,2.81203334964812,5,77.7919777669013,5,5,5,5,5,5,5,5,2.81203334964812,2.20802223309875,5.20802223309875,4.39598888345063,3.79197776690125,0.604011116549373,5,5,5,5,5,4.39598888345063,4,5,6,6,3.37593330070376,0.395988883450627,5,2.20802223309875,5.39598888345063,5.20802223309875,5.79197776690125,1.60401111654937,2.60401111654937
"0",1.1444681850262,1.0722340925131,1.4334045550786,7,6,27.2889363700524,1,1,4.8555318149738,1.9277659074869,5,5,5,1.9277659074869,1.9277659074869,5,66.9390432026703,5,5,5,5,3.1444681850262,3.1444681850262,5,4.0722340925131,2.8555318149738,1.9277659074869,5.8555318149738,5,4.0722340925131,0,3.1444681850262,5,3.1444681850262,4.0722340925131,5,5,1.2167022775393,5,5.0722340925131,6,7,1,5,3.7832977224607,3.2167022775393,3.0722340925131,4.2167022775393,2.8555318149738,2.9277659074869
"0",1.55903181107715,1.27951590553857,2.67709543323144,7,6,28.1180636221543,1,1,4.44096818892285,1.72048409446143,5,5,5,1.72048409446143,1.72048409446143,5,69.6337067720015,5,5,5,5,3.55903181107715,3.55903181107715,5,4.27951590553857,2.44096818892285,1.72048409446143,5.44096818892285,5,4.27951590553857,0,3.55903181107715,5,3.55903181107715,4.27951590553857,5,5,1.83854771661572,5,5.27951590553857,6,7,1,5,3.16145228338428,3.83854771661572,3.27951590553857,4.83854771661572,2.44096818892285,2.72048409446143
"0",2.82382946135476,2,6.82382946135476,6.82382946135476,6.08808526932262,30.295317845419,1,1,3.17617053864524,1,5,5,5,1,1.08808526932262,5,77.5025504215155,4.91191473067738,4.91191473067738,5,4.91191473067738,4.91191473067738,5,4.91191473067738,5,1.35234107729048,1.08808526932262,4.17617053864524,5,5,0,5,5,4.91191473067738,4.91191473067738,5,4.91191473067738,3.82382946135476,5,5.73574419203214,6,6.38340311474167,0.911914730677381,5,1.26425580796786,5.73574419203214,3.91191473067738,6.91191473067738,1.17617053864524,2.08808526932262
"0",2.95886026788503,2,6.95886026788503,6.95886026788503,6.02056986605749,30.8354410715401,1,1,3.04113973211497,1,5,5,5,1,1.02056986605749,5,78.6503122770227,4.97943013394251,4.97943013394251,5,4.97943013394251,4.97943013394251,5,4.97943013394251,5,1.08227946422994,1.02056986605749,4.04113973211497,5,5,0,5,5,4.97943013394251,4.97943013394251,5,4.97943013394251,3.95886026788503,5,5.93829040182754,6,6.8560109375976,0.979430133942515,5,1.06170959817246,5.93829040182754,3.97943013394251,6.97943013394251,1.04113973211497,2.02056986605749
"0",2,2.20136147388257,5.79863852611743,5,5.79863852611743,66.409530317178,2.59727705223486,4,1.79863852611743,4,1,1.79863852611743,2,4.20136147388257,1,2.79863852611743,44.7986385261174,3.79863852611743,3.79863852611743,3,3,3,3.79863852611743,3,2.40272294776514,3,2.79863852611743,5.79863852611743,4.20136147388257,3.40272294776514,0,2.79863852611743,2,3,2,5,5,5,4.20136147388257,3.40272294776514,5,0,0,3.20136147388257,3,2.20136147388257,5.20136147388257,4.40272294776514,3.20136147388257,3
"0",2,2.10125666228123,5.89874333771877,5,5.89874333771877,65.7087966359686,2.79748667543754,4,1.89874333771877,4,1,1.89874333771877,2,4.10125666228123,1,2.89874333771877,44.8987433377188,3.89874333771877,3.89874333771877,3,3,3,3.89874333771877,3,2.20251332456246,3,2.89874333771877,5.89874333771877,4.10125666228123,3.20251332456246,0,2.89874333771877,2,3,2,5,5,5,4.10125666228123,3.20251332456246,5,0,0,3.10125666228123,3,2.10125666228123,5.10125666228123,4.20251332456246,3.10125666228123,3
"0",2,2.68122666329145,6.68122666329145,6.36245332658291,6.68122666329145,65,3,3.31877333670855,2,3.31877333670855,1.68122666329145,2,2,3.31877333670855,1,1.63754667341709,42.2750933468342,3.31877333670855,3.31877333670855,2.31877333670855,3,1.63754667341709,4,3.68122666329145,2.68122666329145,3,3,5.31877333670855,4,3.68122666329145,0,2.31877333670855,2.68122666329145,3,2.68122666329145,5,4.31877333670855,5,4,4.36245332658291,5,0,0.681226663291454,3,3,1.31877333670855,5,3.31877333670855,3,3
"0",2.02786828344688,2.02786828344688,5.97213171655312,5.02786828344688,6,65.0278682834469,3.05573656689376,3.97213171655312,2,4,1,2,2,4.02786828344688,1,2.97213171655312,45.0278682834469,3.97213171655312,4,3,3,3,4,3,2.05573656689376,3,2.97213171655312,5.97213171655312,4,3,0,2.97213171655312,2.02786828344688,3,2.02786828344688,5,5,5,3.97213171655312,3.02786828344688,5.02786828344688,0,0,3.02786828344688,3,2.05573656689376,4.94426343310624,3.97213171655312,3,3
"0",2,2.37079682992771,5.62920317007229,5,5.62920317007229,67.595577809494,2.25840634014457,4,1.62920317007229,4,1,1.62920317007229,2,4.37079682992771,1,2.62920317007229,44.6292031700723,3.62920317007229,3.62920317007229,3,3,3,3.62920317007229,3,2.74159365985543,3,2.62920317007229,5.62920317007229,4.37079682992771,3.74159365985543,0,2.62920317007229,2,3,2,5,5,5,4.37079682992771,3.74159365985543,5,0,0,3.37079682992771,3,2.37079682992771,5.37079682992771,4.74159365985543,3.37079682992771,3
"0",1,2.82371129584499,4.82371129584499,5,6,47.5896903667599,2,2.82371129584499,3.17628870415501,2.82371129584499,3,3,2.17628870415501,2,3.17628870415501,4.17628870415501,44.4680418581702,3.17628870415501,4,3.17628870415501,3.17628870415501,3,2.35257740831003,2.35257740831003,4,4,3.82371129584499,4.17628870415501,3.17628870415501,3.17628870415501,1,4,2.35257740831003,3.17628870415501,3,1.17628870415501,3,1,3.17628870415501,3.64742259168997,5.17628870415501,1,0.823711295844987,3.17628870415501,4,5.82371129584499,5,2.82371129584499,3,3
"0",1,3,5.5535321792122,5.5535321792122,6,50.1070643584244,1.4464678207878,3,3,3,3,3,2.5535321792122,2,1.8929356415756,3.4464678207878,40.3394034623634,3,3.4464678207878,2.4464678207878,3,1.8929356415756,2.5535321792122,2.5535321792122,3.4464678207878,3.4464678207878,3.4464678207878,4,3.5535321792122,3,1,4,2.5535321792122,3.5535321792122,2.4464678207878,2.66059653763659,3.5535321792122,1.5535321792122,3.5535321792122,4,5,1,1,3,3.4464678207878,6,5,3,3,2.4464678207878
"0",1,2.46690261852928,4.46690261852928,5,6,44.7352209482342,2,2.46690261852928,3.53309738147072,2.46690261852928,3,3,2.53309738147072,2,3.53309738147072,4.53309738147072,49.4633633405901,3.53309738147072,4,3.53309738147072,3.53309738147072,3,3.06619476294145,3.06619476294145,4,4,3.46690261852928,4.53309738147072,3.53309738147072,3.53309738147072,1,4,3.06619476294145,3.53309738147072,3,1.53309738147072,3,1,3.53309738147072,2.93380523705855,5.53309738147072,1,0.466902618529275,3.53309738147072,4,5.46690261852928,5,2.46690261852928,3,3
"0",1,3,5.15838373405859,5.15838373405859,6,49.3167674681172,1.84161626594141,3,3,3,3,3,2.15838373405859,2,2.68323253188282,3.84161626594141,41.5248487978242,3,3.84161626594141,2.84161626594141,3,2.68323253188282,2.15838373405859,2.15838373405859,3.84161626594141,3.84161626594141,3.84161626594141,4,3.15838373405859,3,1,4,2.15838373405859,3.15838373405859,2.84161626594141,1.47515120217577,3.15838373405859,1.15838373405859,3.15838373405859,4,5,1,1,3,3.84161626594141,6,5,3,3,2.84161626594141
"0",1,3,4.16934484546073,3.33868969092146,6,44.8467242273036,2,3,3,2.16934484546073,3.83065515453927,3,3.66131030907854,2.83065515453927,3,3.16934484546073,42.8306551545393,3,4,3.83065515453927,2.16934484546073,3.83065515453927,2.83065515453927,2.83065515453927,3.16934484546073,3.16934484546073,2.33868969092146,4.83065515453927,3,3,1,3.16934484546073,2.83065515453927,3,3,2.66131030907854,3.83065515453927,1.83065515453927,2.16934484546073,4,5,0.169344845460728,0.169344845460728,3,4,4.33868969092146,5,3.83065515453927,3,3
"0",1.56537355179898,2.43462644820102,5.56537355179898,4.43462644820102,5.56537355179898,52.696120655397,3,4,4,3,2.43462644820102,2.43462644820102,3,3,1.56537355179898,3,42.434626448201,3,3.56537355179898,3,2.43462644820102,3,3,3.43462644820102,3.56537355179898,3.56537355179898,3,4.43462644820102,3.43462644820102,3,0,4,3,3.56537355179898,3,4.43462644820102,2.43462644820102,1,3.13074710359797,2.69612065539695,4.43462644820102,1,0.434626448201016,4,3,3.13074710359797,2.56537355179898,4.13074710359797,2.43462644820102,2
"0",1.64696295117028,1.64696295117028,5.64696295117028,4,4.94088885351084,51.528740658192,3,4,3.64696295117028,3.35303704882972,2.35303704882972,2.35303704882972,3,3,2.35303704882972,3.35303704882972,42.7060740976594,3,3.64696295117028,2.64696295117028,2.35303704882972,3.35303704882972,2.64696295117028,3.35303704882972,3.64696295117028,4,3,4,3,3,0,3.64696295117028,3,4,3,3.64696295117028,2.35303704882972,1.70607409765944,4,4,4.35303704882972,0.646962951170281,0,4,3,4,3.35303704882972,4.29392590234056,2.35303704882972,2
"0",1.40387297119014,2.59612702880986,4.80774594238028,4,6,49.827110798331,1.80774594238028,4,3.40387297119014,3,2.59612702880986,2.59612702880986,3.59612702880986,3,2,4.19225405761972,39.0193648559507,3,3.40387297119014,2.40387297119014,2,2.40387297119014,3,3,3.40387297119014,4,3.59612702880986,4,3,3,0,3.40387297119014,3.59612702880986,3.40387297119014,3.59612702880986,4,2.59612702880986,1.59612702880986,4,3.40387297119014,4,0.40387297119014,0,3.40387297119014,3,3.40387297119014,3,5,2.59612702880986,2
"0",1.99705434171483,2.00294565828517,5.99410868342966,4,6,53.9793803920038,2.99410868342966,4,3.99705434171483,3,2.00294565828517,2.00294565828517,3.00294565828517,3,2,3.00589131657034,41.9852717085741,3,3.99705434171483,2.99705434171483,2,2.99705434171483,3,3,3.99705434171483,4,3.00294565828517,4,3,3,0,3.99705434171483,3.00294565828517,3.99705434171483,3.00294565828517,4,2.00294565828517,1.00294565828517,4,3.99705434171483,4,0.997054341714829,0,3.99705434171483,3,3.99705434171483,3,5,2.00294565828517,2
"0",1.32562801823951,2.67437198176049,5.32562801823951,4.67437198176049,5.32562801823951,51.9768840547185,3,4,4,3,2.67437198176049,2.67437198176049,3,3,1.32562801823951,3,42.6743719817605,3,3.32562801823951,3,2.67437198176049,3,3,3.67437198176049,3.32562801823951,3.32562801823951,3,4.67437198176049,3.67437198176049,3,0,4,3,3.32562801823951,3,4.67437198176049,2.67437198176049,1,2.65125603647903,1.97688405471854,4.67437198176049,1,0.674371981760487,4,3,2.65125603647903,2.32562801823951,3.65125603647903,2.67437198176049,2
"0",1,3,3.61313520069234,3.61313520069234,5.83940560207702,25.0656760034617,1.61313520069234,1.61313520069234,5,1.61313520069234,5,3.16059439792298,5,1,4.22627040138468,5,27.6131352006923,1,2.38686479930766,1,1,1.61313520069234,3.61313520069234,2.38686479930766,4.22627040138468,1.77372959861532,1.38686479930766,3,1.77372959861532,1.38686479930766,0,4,4,3,3,4.61313520069234,1.77372959861532,1,5,2,5,0.386864799307659,0,3.83940560207702,1,1,3.38686479930766,5.22627040138468,2,2
"0",1,3,1.12680660001934,1.12680660001934,5.08453773334622,14.5494952667505,1.04226886667311,1.04226886667311,5,1.04226886667311,5,4.87319339998066,5,1,5,5,32.7886556666344,2.91546226665378,2.95773113332689,1,1,1.04226886667311,3.04226886667311,1.04226886667311,5,2.91546226665378,2.91546226665378,3.95773113332689,2.91546226665378,2.91546226665378,0,4,3.04226886667311,3,2.04226886667311,1.16907546669245,2.91546226665378,1,5,2,5.95773113332689,0,0,2.12680660001934,1.95773113332689,1,4.91546226665378,5.04226886667311,1.04226886667311,2
"0",1.10209654946811,2.89790345053189,3.89790345053189,3.79580690106377,6.38742070319131,26.8979034505319,1.89790345053189,2.10209654946811,5,2,5,2.10209654946811,5,1,5,5,29.0209654946811,1.20419309893623,2.10209654946811,1.10209654946811,1.20419309893623,2.10209654946811,3.79580690106377,2,4.89790345053189,1.20419309893623,1.30628964840434,3,1.20419309893623,1.20419309893623,0,4,3.89790345053189,3,3,4.89790345053189,1.20419309893623,1,4.89790345053189,2,5,0,0,4.79580690106377,1.20419309893623,1.20419309893623,3.10209654946811,5.89790345053189,2.10209654946811,2.10209654946811
"0",1,3,2.86197010730393,2.86197010730393,6.24131340486929,22.0685371316504,1.62065670243464,1.62065670243464,5,1.62065670243464,5,3.13802989269607,5,1,5,5,29.8967164878268,1.75868659513071,2.37934329756536,1,1,1.62065670243464,3.62065670243464,1.62065670243464,5,1.75868659513071,1.75868659513071,3.37934329756536,1.75868659513071,1.75868659513071,0,4,3.62065670243464,3,2.62065670243464,3.48262680973858,1.75868659513071,1,5,2,5.37934329756536,0,0,3.86197010730393,1.37934329756536,1,3.75868659513071,5.62065670243464,1.62065670243464,2
"0",1.42254044744186,2.57745955255814,3.57745955255814,3.15491910511628,4.46475731534883,26.5774595525581,1.57745955255814,2.42254044744186,5,2,5,2.42254044744186,5,1,5,5,32.2254044744186,1.84508089488372,2.42254044744186,1.42254044744186,1.84508089488372,2.42254044744186,3.15491910511628,2,4.57745955255814,1.84508089488372,2.26762134232558,3,1.84508089488372,1.84508089488372,0,4,3.57745955255814,3,3,4.57745955255814,1.84508089488372,1,4.57745955255814,2,5,0,0,4.15491910511628,1.84508089488372,1.84508089488372,3.42254044744186,5.57745955255814,2.42254044744186,2.42254044744186
"0",1.25528061762452,1.74471938237548,2.02112247049809,3.51056123524904,5.48943876475096,32.2341581471264,1,1.74471938237548,5,1.25528061762452,4.48943876475096,5,5,3.74471938237548,3.25528061762452,3.51056123524904,42.2975255586207,3.25528061762452,2.25528061762452,2.25528061762452,3,2,2.51056123524904,3,5,3.25528061762452,3,4,3.74471938237548,3,1,3.74471938237548,4,4,2.74471938237548,4.48943876475096,3.74471938237548,1,4.74471938237548,2,5.25528061762452,7,7,3.25528061762452,2,3.76584185287356,4.48943876475096,5.74471938237548,2.74471938237548,2.25528061762452
"0",1,2,2.1396357351914,3,4.8603642648086,36.4189072055742,1,2,4.4301821324043,1,3.29054639721289,5,4.4301821324043,2.8603642648086,3,3.5698178675957,36.5810927944258,2.4301821324043,2,2.5698178675957,2.4301821324043,2,2.5698178675957,3,3.8603642648086,3,3,4,3.4301821324043,2.4301821324043,0.430182132404298,4,4,3.4301821324043,3,4.4301821324043,3.4301821324043,1.5698178675957,4.4301821324043,2,5,7,7,4.1396357351914,2,3,5,5.4301821324043,2.4301821324043,2.5698178675957
"0",1.6304938858375,1.3695061141625,3.52197554334998,4.26098777167499,4.73901222832501,31.1085183424875,1,1.3695061141625,5,1.6304938858375,3.73901222832501,5,5,3.3695061141625,3.6304938858375,4.26098777167499,45.6744449725375,3.6304938858375,2.6304938858375,2.6304938858375,3,2,3.26098777167499,3,5,3.6304938858375,3,4,3.3695061141625,3,1,3.3695061141625,4,4,2.3695061141625,3.73901222832501,3.3695061141625,1,4.3695061141625,2,5.6304938858375,7,7,3.6304938858375,2,4.89148165751249,3.73901222832501,5.3695061141625,2.3695061141625,2.6304938858375
"0",1,1.63338223984465,2.09985328046605,3,5.2667644796893,33,1.36661776015535,2,5,1.36661776015535,5,4.63338223984465,5,3.2667644796893,2.63338223984465,3.36661776015535,38.1669111992233,3,2,2,2.2667644796893,1.63338223984465,2.36661776015535,3,4.2667644796893,3.36661776015535,3,3.2667644796893,4,2.63338223984465,1,4.36661776015535,4,4,3.36661776015535,5,4,1,4.63338223984465,2.36661776015535,5.36661776015535,7,7,3,2.7332355203107,3.36661776015535,4.2667644796893,5.2667644796893,2.63338223984465,2.36661776015535
"0",1,2,3.13199053914286,2.28933648695238,3.15734594780952,35.1319905391429,1.71066351304762,2,5,2.42132702609524,5,5,4.28933648695238,3.28933648695238,3,3,41.4213270260952,3,2.71066351304762,2.71066351304762,3,2.71066351304762,2.71066351304762,3,3.57867297390476,3,3,4,3.28933648695238,3,1,3.28933648695238,3.28933648695238,3.28933648695238,3,5,4,1.71066351304762,4.28933648695238,3.42132702609524,4.28933648695238,7,2.73601892171428,3,2.71066351304762,5.13199053914286,3.57867297390476,4.57867297390476,2.28933648695238,2.71066351304762
"0",1,1.51285600638948,4.51285600638948,5,4,33.4100079552736,1,1,4.48714399361052,3,5,4.51285600638948,4.02571201277897,1.51285600638948,3,4.51285600638948,51.1285600638948,3.51285600638948,3,3.48714399361052,3.51285600638948,3,4.51285600638948,3.51285600638948,4.48714399361052,3.51285600638948,2.48714399361052,4.51285600638948,4,3,1,4.51285600638948,4.51285600638948,4.51285600638948,4,4.51285600638948,4,4.02571201277897,4.48714399361052,3.46143198083155,6,7,7,3.48714399361052,2.48714399361052,5.48714399361052,3.51285600638948,2.97428798722103,2.48714399361052,1.51285600638948
"0",1.03511865879409,1,4.03511865879409,5,4,36.7541693884414,1,1,5,2.96488134120591,4.92976268241182,4.03511865879409,3.07023731758818,1.07023731758818,3.03511865879409,4.03511865879409,46.1053559763823,3.03511865879409,3,3.96488134120591,3,2.96488134120591,4,3,5,3.03511865879409,3,4,3.96488134120591,3,1,3.96488134120591,4,4,3.92976268241182,3.96488134120591,3.96488134120591,2.92976268241182,4.96488134120591,4.89464402361773,6,7,7,4,2.96488134120591,6,3,4.03511865879409,2.96488134120591,1.07023731758818
"0",1.09857360110618,1,4.09857360110618,5,4,36.3099847922567,1,1,5,2.90142639889382,4.80285279778764,4.09857360110618,3.19714720221236,1.19714720221236,3.09857360110618,4.09857360110618,46.2957208033185,3.09857360110618,3,3.90142639889382,3,2.90142639889382,4,3,5,3.09857360110618,3,4,3.90142639889382,3,1,3.90142639889382,4,4,3.80285279778764,3.90142639889382,3.90142639889382,2.80285279778764,4.90142639889382,4.70427919668145,6,7,7,4,2.90142639889382,6,3,4.09857360110618,2.90142639889382,1.19714720221236
"0",1,1,4,4.85354250483215,3.56062751449645,38.1716599613428,1.14645749516785,1.2929149903357,4.7070850096643,3,4.7070850096643,3.85354250483215,3.14645749516785,1.14645749516785,3,4,45.4141700193286,3,3.14645749516785,3.85354250483215,3,2.85354250483215,3.85354250483215,3,4.85354250483215,3,3,4,4,3,1,4,4,4,3.85354250483215,4,3.85354250483215,3.2929149903357,4.7070850096643,5,6,7,7,4,3.14645749516785,5.7070850096643,3.14645749516785,4,3,1.14645749516785
"0",1,1,4,5,4.87020033318549,40.7708681104705,1.580133555457,1.2900667777285,4.419866444543,3.2900667777285,4.419866444543,3.7099332222715,3,1.580133555457,3,3.419866444543,43.679465778172,3,2.7099332222715,3.7099332222715,2.7099332222715,3,3.7099332222715,2.7099332222715,4.7099332222715,3,3,3.7099332222715,3.7099332222715,2.7099332222715,1,4,3.7099332222715,3.7099332222715,4,4,3.7099332222715,2.419866444543,4.7099332222715,5,5.7099332222715,7,7,3.7099332222715,3,5.12979966681451,2.7099332222715,4.2900667777285,2.7099332222715,1
"0",1.58992415224202,2,5.35969660896808,5.76977245672606,6.17984830448404,31.2589381313883,1,1,3.41007584775798,2.58992415224202,5,5,3.82015169551596,1,4.41007584775798,4.41007584775798,31.2302275432739,2.41007584775798,1.58992415224202,2,1.41007584775798,1.41007584775798,2,2,4.17984830448404,4.17984830448404,4.17984830448404,2.41007584775798,3,1.41007584775798,0,2.23022754327394,1.82015169551596,1.41007584775798,1.41007584775798,2.41007584775798,1.41007584775798,1,3.23022754327394,1.41007584775798,5.58992415224202,7,0,2.41007584775798,2.58992415224202,2.64030339103192,2.23022754327394,3.76977245672606,1.41007584775798,2
"0",2,2.49113365635276,5.52659903094172,4.54433171823621,4.54433171823621,37.9822673127055,1.49113365635276,1.49113365635276,3,3,4.50886634364724,4.50886634364724,3.98226731270552,1,3.50886634364724,4,29.0177326872945,2,2.49113365635276,1.50886634364724,1,1.49113365635276,2,1.50886634364724,4.01773268729448,4.50886634364724,4.01773268729448,2.49113365635276,2.50886634364724,1.49113365635276,0,1.49113365635276,1,1.49113365635276,1.49113365635276,2.49113365635276,1.98226731270552,1,2.98226731270552,1.49113365635276,5.50886634364724,7,3.43793559446931,2,2.50886634364724,1.49113365635276,1.49113365635276,4.01773268729448,1.49113365635276,2
