"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_4","FWB1_5","FWB1_6","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_2","FS1_3"
"1",1,3,7,5,7,69,2,3,4,1,3,4,1,1,81,5,5
"1",1,2,5,7,7,27,1,1,1,5,5,2,4,5,47,5,3
"1",1,3,7,7,7,76,5,4,4,1,2,4,1,2,61,5,4
"1",1,3,6,7,7,64,3,3,5,2,1,3,2,2,53,4,4
"1",1,3,4,4,5,57,3,3,3,3,3,3,2,2,42,3,2
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,85,5,5
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,85,5,5
"1",1,3,5,5,6,60,3,4,4,3,3,4,1,2,43,3,3
"1",1,3,4,5,5,67,4,4,4,1,3,4,1,2,57,5,4
"1",1,2,4,4,4,40,2,3,3,4,4,4,4,4,42,3,3
"1",1,3,7,7,7,95,5,5,5,1,1,5,1,1,80,5,5
"1",1,3,2,4,5,83,5,5,4,1,1,5,1,1,69,5,3
"1",1,2,7,7,7,70,4,5,4,3,1,5,1,1,57,4,4
"1",1,3,6,6,6,54,4,3,2,3,5,4,1,3,34,2,2
"1",1,1,7,7,7,79,4,5,5,1,2,5,1,2,64,4,4
"1",1,1,5,5,5,50,2,2,2,3,3,1,2,2,38,2,3
"1",1,3,1,3,5,16,1,2,1,5,5,1,5,5,39,2,2
"1",1,2,5,5,5,49,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,4,2,3,41,3,2,2,4,5,3,3,4,50,4,3
"1",2,3,6,6,7,77,5,5,5,2,1,3,1,2,62,5,5
"1",1,3,5,5,5,52,3,3,3,3,4,3,3,3,35,2,3
"1",1,3,7,7,7,18,1,3,2,5,5,1,5,5,46,2,3
"1",2,3,6,6,6,67,4,4,4,1,3,5,1,2,57,4,3
"1",1,3,4,5,7,75,5,5,5,2,1,5,1,2,75,5,4
"1",2,3,5,5,4,54,3,3,3,3,3,3,2,2,52,4,3
"1",1,3,4,5,5,62,4,4,3,2,3,4,2,2,49,4,4
"1",1,3,5,6,7,86,5,5,5,1,1,5,1,1,85,5,5
"1",1,3,4,7,7,58,2,2,2,3,1,5,2,3,35,4,2
"1",1,3,7,7,7,58,5,3,3,2,4,4,1,3,55,4,4
"1",1,2,4,5,5,35,1,3,3,5,3,2,2,5,41,3,3
"1",1,2,7,7,7,53,2,3,4,3,4,3,2,3,49,4,2
"1",1,3,6,6,6,58,4,3,4,3,2,4,2,4,49,4,3
"1",1,3,7,7,7,71,3,5,4,4,1,5,1,2,71,5,5
"1",3,3,7,7,7,61,3,3,3,3,1,5,1,3,48,5,3
"1",1,3,7,6,4,63,4,4,4,2,2,4,2,2,62,5,4
"1",3,3,5,5,4,56,3,3,3,4,3,4,1,3,50,4,3
"1",1,3,3,5,1,33,1,2,2,4,5,2,4,4,44,3,3
"1",1,1,3,3,7,32,2,1,1,5,5,4,1,4,12,1,1
"1",1,3,3,4,6,51,3,3,3,3,3,3,3,3,57,4,4
"1",1,3,7,4,5,51,3,3,4,4,3,2,3,3,53,4,3
"1",1,3,6,6,6,63,3,4,4,2,3,3,1,2,55,4,4
"1",2,3,6,6,6,77,4,4,4,1,2,1,1,1,57,4,4
"1",1,3,6,5,5,36,2,4,4,5,5,2,3,4,51,3,3
"1",1,3,5,4,5,41,1,1,3,3,5,2,4,3,31,5,1
"1",1,3,7,7,7,64,3,4,4,2,3,5,2,1,77,5,5
"1",1,3,5,5,5,49,3,3,3,3,4,3,2,3,49,4,3
"1",1,3,6,6,6,81,4,4,4,1,2,5,1,1,47,4,3
"1",1,3,6,5,7,30,1,1,1,5,5,3,2,4,29,1,3
"1",1,3,7,7,7,60,3,3,3,3,3,3,2,2,54,3,4
"1",1,3,7,7,7,72,4,4,5,1,2,4,1,2,67,5,5
"1",1,3,5,6,5,40,3,3,3,5,4,4,2,5,50,3,3
"1",1,1,7,7,6,60,2,3,3,3,3,3,1,3,59,4,3
"1",2,3,5,5,4,95,5,5,5,1,1,5,1,1,55,4,3
"1",1,3,5,5,7,62,3,3,3,2,4,5,1,3,50,3,3
"1",1,3,6,5,3,57,2,1,1,3,4,3,1,3,55,3,4
"1",1,1,7,6,7,49,1,2,3,3,3,2,3,3,46,4,3
"1",1,3,6,6,6,55,4,4,4,4,3,4,1,3,49,3,3
"1",2,3,6,6,6,77,4,4,5,2,2,5,1,1,61,4,4
"1",1,3,2,3,2,59,3,4,3,2,3,3,1,2,49,5,2
"1",1,2,5,5,4,37,2,2,2,5,4,2,4,4,42,3,3
"1",3,3,4,4,7,36,2,2,2,4,4,1,4,4,42,3,3
"1",1,3,7,7,7,78,4,4,5,1,1,5,1,1,67,4,4
"1",1,3,6,6,4,85,4,4,4,1,1,5,1,1,57,4,4
"1",1,3,7,7,7,72,5,5,5,2,2,5,1,1,85,5,5
"1",3,3,7,7,7,86,5,5,5,1,1,5,1,1,85,5,5
"1",1,1,4,4,4,29,3,2,3,5,4,1,5,5,33,1,3
"1",1,3,7,7,7,51,4,4,4,4,4,3,2,2,43,4,3
"1",1,3,6,6,6,63,4,4,4,5,2,4,1,2,53,5,3
"1",1,3,6,6,6,69,4,4,4,1,2,5,1,2,58,4,4
"1",2,3,7,6,6,62,2,5,3,2,3,3,1,3,46,3,3
"1",2,3,6,5,5,56,2,2,3,3,2,3,2,2,44,3,3
"1",1,3,5,5,4,50,1,1,1,3,3,3,3,3,32,3,1
"1",1,3,5,7,7,61,5,4,5,2,3,4,2,3,71,5,5
"1",1,3,6,6,7,68,5,4,4,1,3,5,1,2,63,5,3
"1",1,3,7,7,7,54,3,3,3,3,3,2,2,2,42,3,3
"1",1,3,5,6,4,62,5,5,4,3,4,5,1,3,42,3,3
"1",1,3,4,4,5,42,2,2,2,4,3,2,3,3,42,3,3
"1",1,3,5,7,6,43,2,2,3,4,5,3,3,3,35,3,2
"1",1,3,7,6,5,54,3,3,3,3,4,3,3,3,55,4,4
"1",1,3,6,6,6,57,4,4,4,2,3,3,1,3,48,4,3
"1",1,3,6,6,7,74,5,5,5,1,3,5,1,2,57,5,4
"1",1,3,7,6,7,70,4,4,5,4,3,5,1,1,55,5,4
"1",1,3,5,4,5,50,3,3,3,3,3,3,2,4,39,3,3
"1",1,3,7,7,7,56,4,4,3,3,3,3,2,1,48,3,3
"1",1,2,7,7,7,75,5,5,5,5,1,4,1,1,85,5,5
"1",1,3,6,7,7,55,2,2,3,3,2,2,2,2,29,3,2
"1",1,3,5,4,5,49,3,2,2,3,3,2,2,3,48,2,3
"1",1,1,7,6,6,46,3,4,3,4,3,3,2,4,42,3,3
"1",1,3,6,5,5,62,4,3,3,1,3,3,1,1,57,4,4
"1",1,3,7,7,7,72,5,5,5,1,3,5,1,1,71,5,5
"1",1,3,7,6,6,89,5,4,5,1,1,5,1,1,56,4,4
"1",2,2,5,5,3,63,3,1,3,2,4,3,1,1,45,3,2
"1",2,3,7,7,7,84,5,5,5,1,1,5,1,4,76,5,5
"1",2,3,6,6,4,63,4,3,3,2,3,4,1,3,58,5,4
"1",1,3,7,7,7,55,3,3,4,3,5,3,1,3,40,3,4
"1",2,3,6,5,5,63,4,4,4,2,2,4,2,2,58,4,4
"1",1,1,7,7,7,62,5,3,4,2,2,3,2,1,81,5,5
"1",1,3,4,4,4,46,4,3,4,3,4,3,4,3,49,4,2
"1",1,3,7,7,7,65,3,4,5,2,2,4,2,3,65,4,4
"1",1,3,5,4,4,54,2,3,3,3,3,3,2,2,41,3,2
"1",1,3,6,7,7,62,3,4,4,2,3,4,2,2,56,4,4
"1",2,3,6,6,4,62,3,3,4,2,3,3,1,2,46,4,3
"1",1,3,6,6,6,72,5,4,4,1,3,5,1,2,85,5,5
"1",1,3,6,6,7,58,3,4,3,1,3,3,2,2,58,4,4
"1",1,3,7,7,7,59,3,4,4,2,3,4,2,2,38,3,2
"1",1,3,7,7,7,60,3,4,4,1,3,3,2,3,74,5,5
"1",1,3,5,5,5,53,3,4,3,3,3,3,2,3,47,3,4
"1",3,3,5,5,6,50,3,2,2,3,4,3,3,3,69,5,5
"1",1,2,6,6,7,46,3,3,3,2,3,2,3,5,51,4,4
"1",1,3,5,5,5,55,3,3,4,3,3,4,1,3,54,4,4
"1",1,3,7,7,7,18,1,3,2,5,5,1,5,5,46,2,3
"1",1,3,6,6,6,74,4,4,4,1,2,5,1,2,62,4,4
"1",1,3,5,5,5,63,3,3,4,2,3,5,2,2,76,5,5
"1",1,3,4,3,3,30,1,2,2,5,5,2,3,5,38,3,2
"1",1,3,5,7,7,54,3,3,4,1,4,4,2,3,56,3,3
"1",1,2,7,7,6,60,2,4,5,1,2,3,1,4,48,4,4
"1",2,3,7,7,7,84,5,5,5,1,1,5,1,3,54,5,4
"1",2,3,6,6,6,77,4,4,4,1,2,1,1,1,57,4,4
"1",1,1,6,7,6,41,1,2,3,3,3,2,3,4,44,4,4
"1",1,3,3,3,3,50,3,3,3,3,4,5,2,3,34,1,2
"1",1,3,6,5,7,61,4,4,4,2,3,5,1,3,64,5,4
"1",1,3,5,5,6,34,1,3,2,5,5,2,3,5,36,3,2
"1",1,1,5,5,6,22,1,1,1,5,5,1,5,5,79,3,5
"1",1,3,6,6,6,59,3,3,3,3,3,4,1,2,44,3,2
"1",1,3,4,4,4,40,2,3,2,4,3,2,3,4,39,3,2
"1",1,3,7,7,7,59,1,5,3,3,4,2,1,4,60,1,4
"1",1,3,5,6,5,65,3,5,4,2,2,5,2,2,60,5,4
"1",2,3,7,6,6,64,4,4,4,2,2,5,2,2,49,3,3
"1",1,2,5,5,5,43,2,2,3,3,5,2,3,4,37,2,2
"1",2,3,7,7,5,64,3,4,3,2,2,3,1,2,54,4,4
"1",1,3,6,6,6,56,3,3,3,3,3,3,2,2,42,3,2
"1",1,3,4,4,3,57,3,2,2,3,2,3,2,4,45,2,3
"1",1,2,3,3,5,51,2,3,2,3,4,2,2,3,27,2,1
"1",1,3,6,6,4,63,3,2,4,5,3,4,1,1,52,4,3
"1",1,3,6,6,6,53,2,3,3,3,3,3,2,3,38,3,3
"1",1,3,6,6,7,56,4,3,2,1,4,2,1,3,58,3,3
"1",1,3,7,7,7,59,4,4,3,3,2,4,2,2,55,4,3
"1",1,3,5,6,6,46,2,3,3,4,3,2,2,4,48,3,4
"1",2,1,7,7,7,72,4,5,5,1,2,5,1,1,60,4,4
"1",2,3,6,6,6,78,4,4,4,1,1,4,1,2,49,3,3
"1",1,3,4,3,4,48,4,2,3,3,5,3,2,3,36,2,3
"1",2,3,7,7,7,54,3,2,3,2,3,3,2,2,30,1,2
"1",1,3,6,6,6,60,3,3,3,2,2,3,2,2,43,2,3
"1",1,3,5,5,5,40,2,2,3,5,4,2,4,3,47,3,4
"1",2,3,6,6,4,61,3,2,4,2,3,3,1,2,55,4,4
"1",2,1,3,3,3,55,1,3,3,3,3,2,1,1,49,3,3
"1",1,3,7,7,7,62,4,4,4,2,2,5,1,3,71,4,5
"1",3,1,7,7,7,68,5,4,4,4,1,4,2,1,82,5,5
"1",3,3,6,6,6,52,3,4,4,3,2,4,3,2,56,4,3
"1",1,3,5,5,4,47,3,3,3,4,3,2,3,3,47,4,4
"1",1,3,6,7,6,95,5,5,5,1,1,5,1,1,70,5,5
"1",2,3,7,6,7,81,4,4,4,1,2,5,1,1,60,5,4
"1",1,3,4,4,5,58,3,4,3,3,2,3,2,2,45,3,3
"1",2,3,5,5,5,79,4,4,4,1,1,5,1,2,52,4,3
"1",1,3,7,7,7,63,4,4,4,2,2,4,2,2,55,4,4
"1",1,3,5,6,7,70,4,4,4,1,2,5,1,2,55,4,4
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,85,5,5
"1",1,3,6,6,6,48,3,3,3,3,3,2,3,3,45,3,3
"1",1,3,7,7,7,52,3,3,4,3,3,3,2,3,57,4,4
"1",1,3,2,4,4,14,1,1,1,5,5,1,5,5,39,2,2
"1",1,3,1,4,7,37,2,2,2,2,5,2,4,3,43,2,2
"1",2,3,6,6,5,62,3,4,4,2,3,5,2,2,53,3,4
"1",1,3,6,6,6,41,1,1,1,5,4,1,1,3,33,4,3
"1",3,3,5,5,6,49,2,3,3,3,3,2,3,3,39,1,2
"1",1,2,7,7,4,75,1,1,3,1,1,2,1,1,40,3,3
"1",2,3,5,4,5,49,4,2,3,4,4,3,3,3,56,4,4
"1",1,3,6,6,6,50,3,4,4,4,3,3,2,3,42,3,3
"1",1,3,6,7,7,49,3,4,5,4,3,4,3,3,60,4,4
"1",2,3,5,3,2,54,3,3,2,3,2,2,2,3,41,3,3
"1",1,3,3,4,5,33,1,1,1,1,5,1,4,4,17,1,1
"1",1,3,7,7,7,76,4,5,5,5,1,5,1,1,75,4,5
"1",1,3,5,5,4,63,4,4,3,5,3,5,1,2,51,3,3
"1",1,3,5,6,6,54,4,4,4,3,3,4,2,3,57,4,4
"1",1,3,6,6,5,75,4,4,4,1,3,5,1,2,54,4,4
"1",1,3,7,7,7,75,4,4,5,1,2,4,1,1,57,4,4
"1",2,3,7,7,7,58,4,4,4,3,3,4,1,3,42,3,4
"1",1,1,7,7,7,58,5,4,4,4,2,3,2,2,53,4,4
"1",1,3,6,5,5,60,3,3,3,2,3,3,1,3,52,4,4
"1",2,2,5,5,7,53,3,3,3,3,3,5,1,4,53,4,3
"1",1,1,6,6,4,57,4,1,3,3,2,3,2,1,44,3,3
"1",1,3,7,7,7,59,3,3,4,2,2,4,2,3,58,4,4
"1",1,3,5,5,6,49,3,5,4,4,4,4,2,4,65,5,5
"1",1,2,5,5,6,47,3,3,2,4,4,2,2,3,58,4,4
"1",1,3,6,6,6,58,3,3,3,2,3,4,2,2,48,4,3
"1",1,3,5,4,4,57,3,3,3,3,3,4,2,2,41,3,3
"1",1,3,7,7,5,57,3,3,3,3,3,3,1,1,42,4,3
"1",1,3,6,6,5,72,4,4,4,1,2,5,2,2,66,4,4
"1",1,3,6,6,6,85,4,4,4,1,1,5,1,1,62,4,2
"1",1,3,6,6,6,60,3,4,3,2,3,4,2,3,44,2,3
"1",1,3,6,6,6,48,2,2,2,3,2,2,2,3,43,3,3
"1",1,3,7,6,6,59,3,4,3,3,3,3,1,2,41,3,2
"1",1,3,7,7,7,78,5,5,5,4,3,5,1,1,69,4,5
"1",1,3,7,5,5,47,2,3,2,3,5,3,3,3,37,3,2
"1",1,3,6,7,7,60,3,4,4,3,2,4,1,2,55,4,3
"1",2,3,7,4,7,59,4,3,2,3,3,4,1,2,44,4,2
"1",1,2,4,6,7,48,4,4,3,3,3,4,2,4,55,4,3
"1",1,3,5,5,5,43,2,2,2,3,5,2,3,4,53,4,4
"1",2,3,7,6,7,59,3,3,4,4,3,4,1,1,55,3,3
"1",2,3,7,7,7,84,5,5,5,1,1,5,1,3,54,5,4
"1",1,3,6,4,5,49,2,3,3,3,3,3,1,3,58,4,3
"1",1,3,5,6,7,45,1,4,2,4,2,2,3,4,35,4,1
"1",2,3,7,7,7,68,4,4,4,2,3,4,1,2,49,4,3
"1",1,3,6,6,5,63,3,4,4,2,2,4,1,2,42,3,2
"1",2,3,6,6,4,65,4,4,4,3,2,5,1,2,68,4,4
"1",1,3,7,7,7,73,5,5,5,1,2,4,1,2,52,3,4
"1",1,3,1,4,7,37,2,2,2,2,5,2,4,3,43,2,2
"1",1,3,6,6,6,95,5,5,5,1,1,5,1,1,55,4,4
"1",1,2,3,7,7,29,1,2,1,5,5,3,3,4,39,5,3
"1",2,3,5,7,6,66,3,3,1,1,3,3,2,2,51,4,3
"1",1,3,5,4,6,43,1,2,2,4,4,2,3,4,31,3,2
"1",1,3,2,2,5,44,1,1,3,4,5,3,3,2,41,1,1
"1",2,3,5,6,6,52,3,3,3,3,5,3,1,3,38,2,3
"1",1,2,7,7,7,49,3,3,3,3,3,3,3,3,32,2,2
"1",1,3,7,6,7,62,3,4,4,2,3,4,2,2,50,4,3
"1",1,3,7,7,7,75,4,4,5,1,2,4,1,1,57,4,4
"1",1,3,6,6,4,73,4,3,4,1,2,4,1,1,57,5,4
"1",2,2,6,6,5,54,3,3,4,4,3,3,2,3,50,3,3
"1",2,3,5,5,5,79,4,4,4,1,1,5,1,2,52,4,3
"1",1,2,5,4,7,47,1,1,1,3,3,1,2,2,46,3,3
"1",1,3,5,7,7,27,2,5,4,5,4,5,5,5,57,4,5
"1",1,3,6,6,6,69,4,4,4,1,2,4,1,2,55,4,4
"1",1,3,6,5,6,65,4,4,4,2,3,3,1,2,59,5,4
"1",1,3,6,6,6,61,4,3,4,1,3,4,2,4,52,4,3
"1",1,3,6,7,7,61,4,4,4,2,2,4,1,3,56,5,3
"1",3,3,6,6,6,46,3,3,2,4,4,3,3,3,42,3,3
"1",2,3,6,6,6,76,4,4,4,1,2,5,1,1,53,4,3
"1",1,3,6,6,4,73,4,3,4,1,2,4,1,1,57,5,4
"1",2,3,6,6,6,72,5,4,4,1,2,5,2,3,54,3,4
"1",1,2,4,5,7,55,3,4,3,3,3,3,2,3,55,3,3
"1",3,3,5,7,7,45,1,2,3,5,3,2,3,4,47,3,3
"1",1,1,4,4,4,49,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,4,5,3,46,3,3,2,3,5,5,2,4,43,3,3
"1",1,3,5,6,6,64,3,4,3,2,3,3,1,2,46,4,3
"1",1,3,4,4,6,57,3,4,4,2,3,4,2,2,47,4,3
"1",1,3,3,3,2,48,2,2,2,4,3,4,3,3,39,3,2
"1",1,3,6,6,4,76,4,4,4,1,2,5,1,2,47,3,3
"1",3,3,5,4,5,49,3,3,3,3,3,3,3,3,46,3,3
"1",2,3,5,5,5,61,3,3,3,3,3,4,1,2,54,4,4
"1",2,3,7,6,6,51,2,3,3,4,4,3,2,3,45,4,3
"1",1,3,6,5,5,70,3,4,5,2,1,5,1,2,44,1,2
"1",1,3,5,4,6,57,1,1,2,3,3,3,1,1,34,2,2
"1",2,3,7,5,4,66,4,4,4,3,4,5,1,2,54,5,3
"1",1,3,6,5,5,48,2,2,3,4,4,2,1,3,47,2,3
"1",1,3,6,7,7,71,5,5,4,1,2,4,1,3,61,4,4
"1",1,3,7,7,7,61,3,4,4,2,2,4,2,2,44,3,3
"1",1,3,5,4,4,47,3,3,2,3,4,3,2,4,45,2,3
"1",1,3,5,6,7,49,3,3,3,3,3,3,4,3,43,3,3
"1",2,3,7,6,6,64,4,4,4,2,2,5,2,2,49,3,3
"1",1,3,7,7,7,72,4,4,4,1,1,4,1,2,47,2,3
"1",1,3,6,6,6,59,4,4,4,4,2,5,2,2,40,2,2
"1",1,3,2,5,5,47,2,2,2,3,3,2,2,3,46,4,4
"1",1,3,7,7,7,51,3,4,4,3,3,4,3,3,43,3,2
"1",2,3,6,6,5,80,5,4,4,1,3,5,1,1,64,4,5
"1",1,3,7,7,7,58,3,5,5,3,5,5,1,4,44,3,3
"1",1,3,5,5,6,61,3,4,4,2,3,5,2,3,59,3,4
"1",1,3,5,3,5,61,3,3,3,4,3,5,1,2,54,3,4
"1",1,3,7,6,7,69,4,4,4,1,3,5,1,2,50,4,4
"1",2,3,7,7,7,63,3,3,4,4,4,4,1,1,54,3,3
"1",1,3,6,6,5,62,3,3,5,3,3,5,2,2,63,3,5
"1",1,3,4,5,5,61,5,4,4,1,4,4,2,2,53,3,3
"1",1,3,5,5,5,68,4,4,4,1,2,4,1,2,43,3,2
"1",1,3,6,5,5,64,3,4,4,4,2,4,1,2,51,4,4
"1",1,2,7,4,6,52,4,2,4,4,3,4,2,3,53,4,4
"1",2,1,6,7,3,55,3,3,3,4,4,3,1,2,56,5,4
"1",1,3,6,6,7,48,2,4,2,2,2,2,4,3,38,3,2
"1",1,3,7,6,7,48,3,3,3,3,4,3,3,4,25,1,1
"1",2,3,6,6,5,54,3,3,3,3,3,3,2,2,50,4,3
"1",1,3,7,6,6,68,5,4,5,2,2,5,2,2,58,4,4
"1",1,1,5,5,3,40,2,2,4,4,4,3,1,4,60,5,2
"1",3,3,7,2,7,48,5,3,3,2,3,2,4,3,41,3,3
"1",1,3,7,7,7,73,4,5,5,1,2,4,1,2,51,3,3
"1",1,3,6,6,6,72,4,4,4,1,3,5,1,2,54,4,4
"1",1,3,6,6,5,58,4,4,4,3,3,3,2,3,57,4,4
"1",1,3,4,5,4,58,3,3,3,3,3,4,2,2,42,2,2
"1",1,3,7,7,6,58,3,3,4,2,2,4,2,2,51,4,4
"1",1,3,6,7,7,53,4,4,4,2,5,3,1,3,66,5,4
"1",1,3,7,7,7,77,4,5,5,1,3,5,1,1,62,5,4
"1",1,3,6,7,7,49,2,3,3,4,4,4,2,1,52,3,3
"1",1,3,6,7,7,56,3,3,4,3,3,4,2,3,52,4,4
"1",1,3,1,1,1,42,3,1,1,3,5,3,2,4,36,1,1
"1",1,3,6,6,6,76,5,5,5,5,5,5,1,1,67,5,4
"1",1,3,6,6,6,67,4,4,4,1,3,5,1,2,44,4,2
"1",1,2,7,7,7,68,5,4,5,5,2,5,1,1,64,4,3
"1",2,3,5,5,5,61,4,3,3,2,3,4,2,2,47,4,3
"1",1,3,6,6,7,75,5,4,5,1,3,5,1,3,59,4,4
"1",1,3,6,7,6,64,3,4,2,2,3,3,2,1,48,5,3
"1",1,3,5,6,6,57,3,4,4,2,3,4,2,3,52,4,3
"1",1,3,6,5,6,39,2,3,3,4,4,2,4,4,30,1,3
"1",1,3,7,7,4,62,5,3,3,3,5,1,1,1,51,3,4
"1",2,2,5,7,4,74,4,2,4,1,2,5,1,1,47,4,2
"1",2,3,6,6,5,57,3,3,3,4,4,4,2,3,45,3,4
"1",1,3,6,6,6,61,4,4,4,2,2,5,2,2,56,4,3
"1",1,3,6,4,5,55,4,4,4,4,3,4,2,3,53,4,3
"1",1,3,5,5,5,48,3,3,3,3,5,2,2,4,55,4,3
"1",1,3,6,6,6,49,3,4,4,3,3,3,3,4,42,3,4
"1",1,2,5,5,5,42,3,3,4,5,3,2,4,3,40,4,5
"1",1,3,7,7,7,64,4,5,4,2,2,5,1,2,71,5,5
"1",1,3,3,4,6,51,3,3,3,3,3,3,3,3,57,4,4
"1",1,3,7,7,7,84,4,5,5,1,2,5,1,1,57,4,4
"1",1,3,7,6,5,69,3,4,3,2,1,4,1,2,52,3,3
"1",2,3,6,6,6,58,3,3,3,3,3,3,2,2,55,4,4
"1",1,3,6,6,7,57,3,3,3,3,2,4,1,3,56,3,4
"1",1,3,6,6,5,67,4,4,4,2,2,4,1,1,48,4,3
"1",1,3,6,6,6,59,4,4,4,3,2,3,2,2,57,4,3
"1",1,3,5,7,6,42,2,3,2,2,3,1,4,4,39,3,2
"1",1,3,4,7,7,57,3,3,3,2,3,3,2,3,58,4,4
"1",2,3,6,4,4,56,2,3,4,2,3,2,1,3,43,4,2
"1",1,3,5,3,4,69,4,4,3,1,4,4,1,1,54,4,2
"1",1,3,7,7,7,64,3,3,3,2,3,5,1,2,56,5,4
"1",1,3,1,2,5,27,2,1,1,5,5,2,5,5,31,2,2
"1",2,3,5,4,3,33,1,2,1,5,5,2,1,5,35,3,2
"1",1,3,7,4,7,48,3,3,2,3,3,3,3,3,42,3,3
"1",1,1,6,7,5,55,3,2,2,3,3,3,2,3,33,2,2
"1",1,3,6,5,5,56,2,3,3,3,4,3,2,3,48,3,2
"1",1,3,5,5,6,55,3,3,3,3,3,3,2,3,45,4,4
"1",1,3,4,7,6,65,5,4,3,2,2,4,2,1,60,4,4
"1",2,3,5,5,6,65,5,4,4,4,2,5,1,3,55,4,4
"1",1,3,5,6,7,56,1,3,4,3,2,2,2,3,43,3,2
"1",2,3,4,4,5,58,3,4,4,4,3,5,2,3,43,3,3
"1",1,1,4,5,7,59,1,1,1,2,1,1,1,3,30,2,3
"1",1,3,7,7,7,86,5,5,5,1,1,5,1,1,71,5,5
"1",1,3,6,6,6,57,5,4,3,2,3,4,2,3,53,4,4
"1",1,3,5,4,3,45,3,3,3,2,5,3,2,4,58,3,4
"1",1,3,5,5,7,47,1,2,3,4,5,4,3,3,29,3,2
"1",1,3,7,7,6,61,4,4,4,2,2,4,2,3,60,5,4
"1",2,3,6,6,4,71,4,4,4,1,2,4,1,2,59,5,4
"1",2,3,6,6,5,54,3,3,3,3,3,3,2,2,50,4,3
"1",1,3,6,6,7,79,5,5,5,1,3,5,1,1,68,5,5
"1",1,3,6,6,6,57,4,2,5,2,2,2,1,2,53,4,4
"1",1,3,6,6,4,67,4,4,4,1,4,5,1,4,57,4,3
"1",1,3,7,5,7,65,4,4,4,2,2,3,1,3,56,4,4
"1",1,1,6,6,5,58,4,4,4,3,2,5,2,3,59,4,3
"1",1,3,7,7,7,54,3,4,4,3,2,3,3,3,56,4,4
"1",3,3,2,2,2,59,3,1,3,3,3,3,2,2,58,4,3
"1",1,3,5,6,7,76,5,5,5,1,2,5,1,2,85,5,5
"1",2,3,6,6,6,67,4,4,4,2,2,4,1,3,56,4,4
"1",1,3,5,5,5,64,5,4,3,1,2,5,2,3,53,3,4
"1",1,3,7,6,4,78,5,4,5,1,1,5,1,2,75,5,5
"1",2,3,5,5,6,80,5,5,4,1,2,5,1,2,57,5,4
"1",1,3,5,5,7,54,2,3,3,2,3,3,3,2,51,4,3
"1",1,3,5,6,6,65,3,4,4,1,4,5,1,3,55,3,4
"1",1,3,5,5,5,55,3,3,3,2,3,3,2,2,56,4,4
"1",1,2,7,7,7,53,4,4,4,4,4,4,1,3,58,3,4
"1",1,3,4,5,6,50,1,3,2,4,4,3,2,3,51,4,4
"1",1,3,6,6,6,65,4,4,4,4,2,5,1,3,59,4,4
"1",3,2,7,7,6,53,3,4,4,4,4,3,2,2,46,3,3
"1",1,3,4,5,6,68,4,4,4,1,3,5,1,2,52,3,3
"1",1,1,4,4,1,21,1,1,1,1,5,1,5,5,29,1,3
"1",2,3,5,5,6,67,4,3,3,2,3,5,1,2,44,3,2
"1",1,3,7,7,7,52,2,3,3,3,3,2,3,3,49,4,3
"1",1,3,2,4,4,14,1,1,1,5,5,1,5,5,39,2,2
"1",1,3,5,6,6,53,4,4,4,3,3,4,2,4,54,4,4
"1",2,3,6,6,6,84,5,4,5,1,2,5,1,1,58,3,4
"1",1,3,6,7,7,53,3,3,3,2,2,3,2,3,56,3,4
"1",1,1,5,7,7,38,2,5,3,5,2,5,4,4,43,3,3
"1",1,3,6,6,6,64,4,4,4,2,2,5,1,2,55,4,3
"1",2,3,6,5,5,56,2,2,3,3,2,3,2,2,44,3,3
"1",1,1,3,5,5,56,3,3,3,2,3,2,2,3,40,2,2
"1",1,3,6,5,5,51,3,2,2,3,3,3,3,3,42,3,3
"1",2,3,7,7,7,79,5,5,5,5,1,5,1,2,56,5,4
"1",3,3,3,3,4,54,4,2,2,2,4,4,2,2,40,2,3
"1",1,3,5,5,5,51,3,3,2,2,4,5,1,4,33,1,1
"1",1,3,6,6,6,57,3,3,3,1,3,4,2,2,55,5,3
"1",1,1,1,7,7,50,3,1,3,3,3,3,3,5,35,2,2
"1",1,3,5,5,3,61,4,4,4,1,3,3,2,3,44,2,2
"1",2,3,7,7,7,54,3,2,3,2,3,3,2,2,30,1,2
"1",1,3,7,6,5,61,4,3,4,4,2,5,2,2,48,4,3
"1",1,3,5,5,5,66,4,4,4,1,3,4,1,2,44,4,2
"1",1,3,6,6,7,63,5,4,5,3,3,5,1,2,61,5,4
"1",1,3,6,6,6,62,4,4,4,4,2,5,1,2,55,3,3
"1",2,3,7,7,7,76,4,4,4,1,2,5,1,2,58,4,4
"1",1,3,5,6,5,56,3,3,3,3,3,4,2,3,57,5,4
"1",2,3,7,7,7,75,4,5,5,1,2,4,1,3,66,5,3
"1",1,3,7,5,4,51,3,3,3,3,3,3,3,3,42,3,3
"1",1,3,5,6,6,49,2,3,3,4,4,3,2,2,54,3,3
